domain,subdomains,subdomain_count,email_user,registrar,asn,org,host_provider,ips,asn_description,asn_country,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
safenz.jimdofree.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta8529356385.com,www.www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegro.pl-kategorie8236491238.com,www.www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
unicaen0.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
site-2u8arvdu2.godaddysites.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
speakdepo.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.digitalbusinessusa.com.;ns2.digitalbusinessusa.com.,digitalbusinessusa.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,root@rsb33.rhostbh.com,
ddghshrcnwebtrsnaport.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
greenleavez.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,rns41.webhostbox.net.;rns42.webhostbox.net.,webhostbox.net,2,mail.greenleavez.com.,greenleavez.com,1,kctech4@gmail.com,
bafkreiaqktlfuvm67hof5l3uxqqre2b64zpfu67haw37j3nav6vihxidwi.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreiauzyf5bn6r2xdsv77xhqnpsmzkls4ukhdzlgfmlcpooev2mymby4.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreicr7pirntactnmxecmhfq6xkjjt2hfcsgor3zscscpv45i7duz7hy.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bankoftescott.mylocalbankcard.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
mailboxbeta.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
tularosanet.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
relaylocker-centre.com,api;marketing;mlfyomembers;qa;secure;staging;stg;www.248adc02-548f-4149-bfe4-b78936918232;www.mlfyomembers;www.v1;xtmrpwww.m,11.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
allegrolokalnie.pi-91717262515152.rest,www;www.www,2.0,registry,WEBCC,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
2f6008.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
2f60w6.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
allegro.pl-oferta3642127.shop,www;www.www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.oferta-1637510.shop,www;www.www,2.0,compliance_abuse,Web Commerce Communication Ltd.,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
allegrolokalnie.oferta-274913.shop,www;www.www,2.0,compliance_abuse,Web Commerce Communication Ltd.,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
surveyheart.com,blog;help;storage;www,4.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,kipp.ns.cloudflare.com.;tricia.ns.cloudflare.com.,cloudflare.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,dns@cloudflare.com,
forms.cloud.microsoft,hive;osiprod-aue-daffodil-signalr-01.signalr,2.0,UNKNOWN,UNKNOWN,8075.0,"MICROSOFT-CORP-MSN-AS-BLOCK, US","MICROSOFT-CORP-MSN-AS-BLOCK, US (AS8075)",,,,,,,,,,0,,,0,,
iniciar-bnmovil1.zya.me,,0.0,UNKNOWN,Porkbun LLC (ID1861),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,mx.zya.me.,zya.me,1,,
tmpurvisco.com,,0.0,domain.operations,"Network Solutions, LLC (ID2)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,daisy.ns.cloudflare.com.;lars.ns.cloudflare.com.,cloudflare.com,2,mx001.netsol.xion.oxcs.net.;mx002.netsol.xion.oxcs.net.,oxcs.net,2,dns@cloudflare.com,
godarkpraktikoltd.com,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,23470.0,"RELIABLESITE, US","RELIABLESITE, US (AS23470)",,,,,,,,,,0,,,0,,
kytelink.com,staging;www,2.0,abuse,NAMECHEAP INC,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,smtp.google.com.,google.com,1,hostmaster@registrar-servers.com,
roblox.mq,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.eggywall.cc.;ns2.eggywall.cc.,eggywall.cc,2,,,0,admin@eggywall.cc,
mobility-pioneers.com,www,1.0,UNKNOWN,UNKNOWN,197540.0,"NETCUP-AS netcup GmbH, DE","NETCUP-AS netcup GmbH, DE (AS197540)",,,,,,,,root-dns.netcup.net.;second-dns.netcup.net.;third-dns.netcup.net.,netcup.net,3,mail.mobility-pioneers.com.;mxe941.netcup.net.,mobility-pioneers.com;netcup.net,2,dnsadmin@netcup.net,
queroserprime.com.br,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.br-rgt.net.;ns2.br-rgt.net.,br-rgt.net,2,queroserprime.com.br.,com.br,1,nomailsystemafoundhere@nomailserverontheword.zero,
basicblogtips.com,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,46606.0,"UNIFIEDLAYER-AS-1, US","UNIFIEDLAYER-AS-1, US (AS46606)",,,,,,,,ns6291.hostgator.com.;ns6292.hostgator.com.,hostgator.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;aspmx.l.google.com.;aspmx2.googlemail.com.;aspmx3.googlemail.com.,google.com;googlemail.com,5,root@gator3146.hostgator.com,
mobile.mail.yahoo.com,ar;dev-ws;stg-ws;ws,4.0,abusecomplaints,"MarkMonitor, Inc.",14779.0,"YAHOO, US","YAHOO, US (AS14779)",,,,,,,,,,0,,,0,,
dragocorp.com,cpcalendars;cpcontacts;www,3.0,abuse,"GoDaddy.com, LLC (ID146)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns44.cyber-construction.com.;ns45.cyber-construction.com.,cyber-construction.com,2,dragocorp.com.,dragocorp.com,1,cdrago@cyber-construction.com,
allegro.pl-oferta8170857.shop,www;www.www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
ok-dom.teqoffee.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
totalpropertycare.ae,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.onlydomains.com.;ns2.onlydomains.com.;ns3.onlydomains.com.,onlydomains.com,3,mx.zoho.com.;mx2.zoho.com.;mx3.zoho.com.,zoho.com,3,root@onlydomains.com,
ek7n2cbxnbvngz-pages-dev.translate.goog,www,1.0,UNKNOWN,UNKNOWN,15169.0,"GOOGLE, US","GOOGLE, US (AS15169)",,,,,,,,,,0,,,0,,
sarwandhangers.nl,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.xel.nl.;ns2.xel.nl.;ns3.xel.nl.,xel.nl,3,mx1.xel.nl.;mx11.xel.nl.;mx2.xel.nl.;mx3.xel.nl.,xel.nl,4,hostmaster@sarwandhangers.nl,
abvvbgg.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
vibuma.com,e;www,2.0,UNKNOWN,UNKNOWN,45544.0,"SUPERDATA-AS-VN SUPERDATA-, VN","SUPERDATA-AS-VN SUPERDATA-, VN (AS45544)",,,,,,,,ns69.domaincontrol.com.;ns70.domaincontrol.com.,domaincontrol.com,2,mxlb.ispgateway.de.,ispgateway.de,1,dns@jomax.net,
allegrolokalnie.pl-offer-82134.shop,www;www.www,2.0,abuse,"Name.com, Inc. (ID625)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
dals-consulting.ru,www,1.0,UNKNOWN,BEGET-RU,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.beget.com.;ns1.beget.pro.;ns1.beget.ru.;ns2.beget.com.;ns2.beget.pro.;ns2.beget.ru.,beget.com;beget.pro;beget.ru,6,mx1.beget.com.;mx2.beget.com.,beget.com,2,hostmaster@beget.com,
pub-940877c0107e445ea0eb8f1d9e45b70b.r2.dev,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
eharmonyesec.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
gmx-hilfedienst8.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
assomatasarim.com,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.meckurumsal.xyz.;ns2.meckurumsal.xyz.,meckurumsal.xyz,2,mx.yandex.net.,yandex.net,1,huseyinyazi@gmail.com,
nctcwebmaillogin.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
werasdvumtredascin.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
increase-0489nb74v7v24gv82b8sv.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
kfa4099ay3.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
1005webmailmnsisurgeweb.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
becxdhgd.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
lewisdrugupdate.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
execulink-105824.weeblysite.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
erzbistum.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
att.gr8people.com,,0.0,domain.operations,"Network Solutions, LLC (ID2)",16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,,,0,,,0,,
pipind.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
redcrossdonationhelp.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
rxydyrxt.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
ow.ly,,0.0,sales,Libyan Spider Network (int),14618.0,"AMAZON-AES, US","AMAZON-AES, US (AS14618)",,,,,,,,ns-133.awsdns-16.com.;ns-1454.awsdns-53.org.;ns-1603.awsdns-08.co.uk.;ns-795.awsdns-35.net.,awsdns-16.com;awsdns-35.net;awsdns-53.org;co.uk,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;aspmx.l.google.com.;aspmx2.googlemail.com.;aspmx3.googlemail.com.,google.com;googlemail.com,5,awsdns-hostmaster@amazon.com,
www.kampanie-allegro-pl.com,,0.0,registrar-abuse,"Cloudflare, Inc. (ID1910)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gmxlimitd.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gmxod.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
jashoagencies.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
pinoccio-group.com,,0.0,tld-abuse,"Regional Network Information Center, JSC dba RU-CENTER (ID463)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns3.nic.ru.;ns4.nic.ru.;ns8.nic.ru.,nic.ru,3,mx01.nicmail.ru.;mx02.nicmail.ru.;mx03.nicmail.ru.,nicmail.ru,3,admin@pinoccio-group.com,
skleppgg.com,,0.0,domain-abuse,"DreamHost, LLC (ID431)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,coleman.ns.cloudflare.com.;ophelia.ns.cloudflare.com.,cloudflare.com,2,mx1.dreamhost.com.;mx2.dreamhost.com.,dreamhost.com,2,dns@cloudflare.com,
hytrdsfrg.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
mailinfitelstraa.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gmxtobb.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gmxunilimited.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
weddtetu.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
secure-login-09.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
scadhgyw.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
roundcube-808.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
liwestweblogin.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
estudiantesunapnew.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
fgbsfvgsgr.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
attjxtrtfgnxtgrfxfgxnfgnxfgn.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
mondialrelay-programmer.com,,0.0,abuse-contact,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
internacionalnow.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",29119.0,"SERVIHOSTING-AS AireNetworks, ES","SERVIHOSTING-AS AireNetworks, ES (AS29119)",,,,,,,,,,0,,,0,,
uhaul2go.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns07.domaincontrol.com.;ns08.domaincontrol.com.,domaincontrol.com,2,,,0,dns@jomax.net,
postnbgf.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www.laxmipublication.in,,0.0,abuse,Hosting Concepts B.V. dba Openprovider,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
seeshawca.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
izusep.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
flamvido11.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
taylorcbank.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
mssg.me,,0.0,UNKNOWN,Key-Systems GmbH (ID269),13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,deb.ns.cloudflare.com.;guss.ns.cloudflare.com.,cloudflare.com,2,mail.mssg.me.,mssg.me,1,dns@cloudflare.com,
at-t-mail-a52gy.daftpage.com,,0.0,abuse,"OVH, SAS",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bbbbbbb.daftpage.com,,0.0,abuse,"OVH, SAS",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
fincenfiling.ai,,0.0,UNKNOWN,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns77.domaincontrol.com.;ns78.domaincontrol.com.,domaincontrol.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,dns@jomax.net,
9ez6jphbb.cc.rs6.net,,0.0,abusecomplaints,"MarkMonitor, Inc.",40444.0,"ASN-CC, US","ASN-CC, US (AS40444)",,,,,,,,,,0,,,0,,
dh-l.formstack.com,,0.0,abuse,NAMECHEAP INC,16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,ns-1400.awsdns-47.org.;ns-2016.awsdns-60.co.uk.;ns-500.awsdns-62.com.;ns-701.awsdns-23.net.,awsdns-23.net;awsdns-47.org;awsdns-62.com;co.uk,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,awsdns-hostmaster@amazon.com,
moonlightproshop.com,,0.0,domain.operations,Bluehost Inc. (ID1154),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.bluehost.com.;ns2.bluehost.com.,bluehost.com,2,mail.moonlightproshop.com.;moonlightproshop.com.,moonlightproshop.com,2,root@box5272.bluehost.com,
ms-canis.securen.net,,0.0,abuse-contact,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
msnsupline.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",29119.0,"SERVIHOSTING-AS AireNetworks, ES","SERVIHOSTING-AS AireNetworks, ES (AS29119)",,,,,,,,,,0,,,0,,
bafybeicscheq46bkhy3btg3u4sqltfujfkjmouv2z6h2pxvp3nbfjyggry.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
06-0040-0-3986-7356-1324992141.cos.ap-jakarta.myqcloud.com,,0.0,abusecomplaints,"MarkMonitor Information Technology (Shanghai) Co., Ltd. (ID3838)",132203.0,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN","TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN (AS132203)",,,,,,,,,,0,,,0,,
orchid554500.studio.site,,0.0,abuse,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
btco.w3spaces.com,,0.0,trustandsafety,"Amazon Registrar, Inc. (ID468)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gn0.fd8.mytemp.website,,0.0,abuse,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafybeiesfsibeu2kq3pp33vdyryb2ginznvylufqo6grhxgna2wfqernai.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
btsecurity.w3spaces.com,,0.0,trustandsafety,"Amazon Registrar, Inc. (ID468)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
adminverify.formstack.com,,0.0,abuse,NAMECHEAP INC,16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,ns-1400.awsdns-47.org.;ns-2016.awsdns-60.co.uk.;ns-500.awsdns-62.com.;ns-701.awsdns-23.net.,awsdns-23.net;awsdns-47.org;awsdns-62.com;co.uk,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,awsdns-hostmaster@amazon.com,
xmailerasever.urest.org,,0.0,abuse,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
russoarquitectura.cl,,0.0,UNKNOWN,NIC Chile,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.tuwebdns.net.;ns2.tuwebdns.net.;ns3.tuwebdns.net.,tuwebdns.net,3,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,notificaciones_whm@haulmer.net,
m04hpqw63.ukit.me,,0.0,UNKNOWN,"Regional Network Information Center, JSC dba RU-CENTER (ID463)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
office-potkb.formstack.com,,0.0,abuse,NAMECHEAP INC,16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,ns-1400.awsdns-47.org.;ns-2016.awsdns-60.co.uk.;ns-500.awsdns-62.com.;ns-701.awsdns-23.net.,awsdns-23.net;awsdns-47.org;awsdns-62.com;co.uk,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,awsdns-hostmaster@amazon.com,
