label,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
ClearFake,jzs48.plasm-about.ru,"104.21.57.12,172.67.188.185",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,plasm-about,ru,,,0,,,0,,2.0
ClearFake,d5.st-1-lt-forge.ru,"104.21.46.62,172.67.168.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st-1-lt-forge,ru,,,0,,,0,,2.0
ClearFake,nova.st-1-lt-forge.ru,"104.21.46.62,172.67.168.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st-1-lt-forge,ru,,,0,,,0,,2.0
ClearFake,rift.st-1-lt-forge.ru,"104.21.46.62,172.67.168.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st-1-lt-forge,ru,,,0,,,0,,2.0
ClearFake,chamber.st-1-lt-forge.ru,"104.21.46.62,172.67.168.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st-1-lt-forge,ru,,,0,,,0,,2.0
ClearFake,di3.cog-whittle.ru,"104.21.14.195,172.67.160.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cog-whittle,ru,,,0,,,0,,2.0
Unknown Stealer,togogeo.com,66.198.240.7,55293.0,"A2HOSTING, US",US,"GoDaddy.com, LLC",2024-10-01,2026-10-01,togogeo,com,ns1.a2hosting.com.;ns2.a2hosting.com.;ns3.a2hosting.com.;ns4.a2hosting.com.,a2hosting.com,4,mail.togogeo.com.,togogeo.com,1,root@mi3-cl8-its2.a2hosting.com,1.0
ClearFake,mint.cog-whittle.ru,"104.21.14.195,172.67.160.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cog-whittle,ru,,,0,,,0,,2.0
ClearFake,sjld.cog-whittle.ru,"104.21.14.195,172.67.160.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cog-whittle,ru,,,0,,,0,,2.0
ClearFake,node0.cog-whittle.ru,"104.21.14.195,172.67.160.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cog-whittle,ru,,,0,,,0,,2.0
ClearFake,cog.gr1zzlepad.ru,"104.21.59.79,172.67.218.166",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,gr1zzlepad,ru,,,0,,,0,,2.0
ClearFake,xap.gr1zzlepad.ru,"104.21.59.79,172.67.218.166",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,gr1zzlepad,ru,,,0,,,0,,2.0
XWorm,wea.zapto.org,0.0.0.0,,,,,,,zapto,org,,,0,,,0,,1.0
ClearFake,civo.gr1zzlepad.ru,"104.21.59.79,172.67.218.166",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,gr1zzlepad,ru,,,0,,,0,,2.0
Mirai,vmr3absd.ddns.net,41.216.189.110,211138.0,"PRIVATEHOSTING-NET, IT",ZA,,,,ddns,net,,,0,,,0,,1.0
ClearFake,trail8.gr1zzlepad.ru,"104.21.59.79,172.67.218.166",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,gr1zzlepad,ru,,,0,,,0,,2.0
ClearFake,glide2.vexlatch.ru,"104.21.4.25,172.67.131.146",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,vexlatch,ru,,,0,,,0,,2.0
ClearFake,kerwp.vexlatch.ru,"104.21.4.25,172.67.131.146",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,vexlatch,ru,,,0,,,0,,2.0
ClearFake,dn8z4.vexlatch.ru,"104.21.4.25,172.67.131.146",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,vexlatch,ru,,,0,,,0,,2.0
ClearFake,plume.vexlatch.ru,"104.21.4.25,172.67.131.146",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,vexlatch,ru,,,0,,,0,,2.0
ClearFake,g3.plasmabout.ru,"104.21.4.97,172.67.153.248",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,plasmabout,ru,,,0,,,0,,2.0
ClearFake,anchor.plasmabout.ru,"104.21.4.97,172.67.153.248",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,plasmabout,ru,,,0,,,0,,2.0
ClearFake,grid.plasmabout.ru,"104.21.4.97,172.67.153.248",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,plasmabout,ru,,,0,,,0,,2.0
ClearFake,v5.plasmabout.ru,"104.21.4.97,172.67.153.248",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,plasmabout,ru,,,0,,,0,,2.0
Cobalt Strike,file.oss-flash.shop,,,,,,,,oss-flash,shop,,,0,,,0,,
ClearFake,flp3.st1ltforge.ru,"104.21.24.34,172.67.216.188",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st1ltforge,ru,,,0,,,0,,2.0
ClearFake,pad.st1ltforge.ru,"104.21.24.34,172.67.216.188",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st1ltforge,ru,,,0,,,0,,2.0
ClearFake,tr.st1ltforge.ru,"104.21.24.34,172.67.216.188",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st1ltforge,ru,,,0,,,0,,2.0
ClearFake,1efys.st1ltforge.ru,"104.21.24.34,172.67.216.188",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,st1ltforge,ru,,,0,,,0,,2.0
ClearFake,labs.cogwhittle.ru,"104.21.8.221,172.67.130.195",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cogwhittle,ru,,,0,,,0,,2.0
ClearFake,71kxr.cogwhittle.ru,"104.21.8.221,172.67.130.195",,,,REGRU-RU,2025-11-17,2026-11-17,cogwhittle,ru,,,0,,,0,,2.0
ClearFake,g4.cogwhittle.ru,"104.21.8.221,172.67.130.195",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cogwhittle,ru,,,0,,,0,,2.0
ClearFake,86.cogwhittle.ru,"104.21.8.221,172.67.130.195",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-17,2026-11-17,cogwhittle,ru,,,0,,,0,,2.0
ClearFake,korn.sagehollow.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,sagehollow,ru,,,0,,,0,,
ClearFake,weiss.sagehollow.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,sagehollow,ru,,,0,,,0,,
ClearFake,tau.sagehollow.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,sagehollow,ru,,,0,,,0,,
ClearFake,stern.ottercrest.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,ottercrest,ru,,,0,,,0,,
ClearFake,rune.ottercrest.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,ottercrest,ru,,,0,,,0,,
ClearFake,fluss.ottercrest.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,ottercrest,ru,,,0,,,0,,
Vidar,hor.momentsforme.info,,,,,,,,momentsforme,info,,,0,,,0,,
Vidar,hor.clashofmaps.vip,"104.21.82.99,172.67.200.34",13335.0,"CLOUDFLARENET, US",US,"NameCheap, Inc.",2023-07-26,2026-07-26,clashofmaps,vip,,,0,,,0,,2.0
Vidar,frx.clashofmaps.vip,"104.21.82.99,172.67.200.34",13335.0,"CLOUDFLARENET, US",US,NAMECHEAP INC,2023-07-26,2026-07-26,clashofmaps,vip,,,0,,,0,,2.0
ClearFake,dune.ottercrest.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,ottercrest,ru,,,0,,,0,,
ClearFake,wald.ottercrest.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,ottercrest,ru,,,0,,,0,,
ClearFake,rauch.stoneharbor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,stoneharbor,ru,,,0,,,0,,
ClearFake,kamm.stoneharbor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,stoneharbor,ru,,,0,,,0,,
ClearFake,mond.stoneharbor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,stoneharbor,ru,,,0,,,0,,
ClearFake,ufer.stoneharbor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,stoneharbor,ru,,,0,,,0,,
ClearFake,adler.gladecrown.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gladecrown,ru,,,0,,,0,,
ClearFake,sturm.gladecrown.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gladecrown,ru,,,0,,,0,,
ClearFake,birch.gladecrown.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gladecrown,ru,,,0,,,0,,
ClearFake,weiss.falconmoor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,falconmoor,ru,,,0,,,0,,
ClearFake,bach.falconmoor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,falconmoor,ru,,,0,,,0,,
ClearFake,krone.falconmoor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,falconmoor,ru,,,0,,,0,,
FAKEUPDATES,persistancejs.store,127.1.2.3,,,,"Spaceship, Inc.",2025-11-12,2026-11-12,persistancejs,store,launch1.spaceship.net.;launch2.spaceship.net.,spaceship.net,2,,,0,support@spaceship.com,1.0
XWorm,fun-continuity.gl.at.ply.gg,147.185.221.229,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
ClearFake,tal.falconmoor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,falconmoor,ru,,,0,,,0,,
Quasar RAT,jayde.servehttp.com,127.1.2.3,,,,,,,servehttp,com,,,0,,,0,,1.0
DCRat,domo2222.duckdns.org,192.169.69.26,27323.0,"SERVERSTADIUM, US",US,,,,duckdns,org,,,0,domo2222.duckdns.org.,duckdns.org,1,,1.0
AsyncRAT,v3.nahproject.com,127.1.2.3,,,,"GoDaddy.com, LLC",2017-09-18,2026-09-18,nahproject,com,,,0,,,0,,1.0
ClearFake,wolke.falconmoor.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,falconmoor,ru,,,0,,,0,,
ClearFake,licht.bramblequell.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bramblequell,ru,,,0,,,0,,
Lumma Stealer,recenjc.qpon,127.1.2.3,,,,Dynadot LLC,2025-11-08,2026-11-08,recenjc,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@recenjc.qpon,1.0
Lumma Stealer,familjw.qpon,145.223.118.108,47583.0,"AS-HOSTINGER, CY",US,Dynadot LLC,2025-11-08,2026-11-08,familjw,qpon,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@familjw.qpon,1.0
Unknown malware,account-captchapulse.com,88.214.50.121,216341.0,"OPTIMA-AS, RU",HK,DYNADOT LLC,2025-11-13,2026-11-13,account-captchapulse,com,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@account-captchapulse.com,1.0
Unknown malware,mijkar.com,88.214.50.121,216341.0,"OPTIMA-AS, RU",HK,Dominet (HK) Limited,2025-11-13,2026-11-13,mijkar,com,ns-cloud-d1.googledomains.com.;ns-cloud-d2.googledomains.com.;ns-cloud-d3.googledomains.com.;ns-cloud-d4.googledomains.com.,googledomains.com,4,,,0,cloud-dns-hostmaster@google.com,1.0
Unknown malware,account-extranetpulse.com,,,,,DYNADOT LLC,2025-11-13,2026-11-13,account-extranetpulse,com,,,0,,,0,,
Unknown malware,account-partner.com,,,,,Dominet (HK) Limited,2025-11-16,2026-11-16,account-partner,com,,,0,,,0,,
Unknown malware,account-captchapulse.info,,,,,,,,account-captchapulse,info,,,0,,,0,,
Unknown malware,sonyarafferty.com,44.235.180.30,16509.0,"AMAZON-02, US",US,"TUCOWS DOMAINS, INC.",2019-06-02,2026-06-02,sonyarafferty,com,ns1.nohasslegoals.com.;ns2.nohasslegoals.com.,nohasslegoals.com,2,sonyarafferty.com.,sonyarafferty.com,1,postmaster@sonyarafferty.com,1.0
Unknown malware,civicleague.net,143.95.239.73,46606.0,"UNIFIEDLAYER-AS-1, US",US,NAMECHEAP INC,2023-06-27,2026-06-27,civicleague,net,dns.site5.com.;dns2.site5.com.,site5.com,2,mail.civicleague.net.,civicleague.net,1,lv2web@gmail.com,1.0
Unknown malware,ommanilegend.com,45.76.190.68,20473.0,"AS-VULTR, US",US,MAT BAO CORPORATION,2023-09-27,2026-09-27,ommanilegend,com,ns1.matbao.com.;ns2.matbao.com.,matbao.com,2,mail.ommanilegend.com.,ommanilegend.com,1,admin@matbao.com,1.0
FAKEUPDATES,secure.hoststewart.com,127.1.2.3,,,,"ENOM, INC.",2009-10-10,2026-10-10,hoststewart,com,,,0,,,0,,1.0
Nanocore RAT,suprakinini-50793.portmap.host,127.1.2.3,,,,NAMECHEAP INC,2018-07-10,2026-07-10,portmap,host,,,0,,,0,,1.0
Quasar RAT,death-christ.gl.at.ply.gg,127.1.2.3,,,,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
AsyncRAT,winterfall.ddns.net,127.1.2.3,,,,,,,ddns,net,,,0,,,0,,1.0
ClearFake,eiche.bramblequell.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bramblequell,ru,,,0,,,0,,
ClearFake,ufer.bramblequell.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bramblequell,ru,,,0,,,0,,
ClearFake,fels.bramblequell.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bramblequell,ru,,,0,,,0,,
ClearFake,gleis.dawnforge.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,dawnforge,ru,,,0,,,0,,
ClearFake,tau.dawnforge.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,dawnforge,ru,,,0,,,0,,
ClearFake,stern.dawnforge.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,dawnforge,ru,,,0,,,0,,
ClearFake,licht.merlincopse.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,merlincopse,ru,,,0,,,0,,
ClearFake,weald.merlincopse.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,merlincopse,ru,,,0,,,0,,
ClearFake,korn.merlincopse.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,merlincopse,ru,,,0,,,0,,
ClearFake,bach.merlincopse.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,merlincopse,ru,,,0,,,0,,
ClearFake,nebel.merlincopse.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,merlincopse,ru,,,0,,,0,,
ClearFake,wind.cairnsteg.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cairnsteg,ru,,,0,,,0,,
ClearFake,adler.cairnsteg.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cairnsteg,ru,,,0,,,0,,
ClearFake,moos.cairnsteg.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cairnsteg,ru,,,0,,,0,,
ClearFake,tal.heatherpass.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,heatherpass,ru,,,0,,,0,,
ClearFake,klee.heatherpass.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,heatherpass,ru,,,0,,,0,,
ClearFake,bach.heatherpass.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,heatherpass,ru,,,0,,,0,,
Cobalt Strike,api.asduiasd12ab.xyz,,,,,"NameSilo, LLC",2025-10-13,2026-10-13,asduiasd12ab,xyz,,,0,,,0,,
ClearFake,wolke.heatherpass.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,heatherpass,ru,,,0,,,0,,
ClearFake,injj8.kink-bellow.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,kink-bellow,ru,,,0,,,0,,
ClearFake,gx.braycircuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,braycircuit,ru,,,0,,,0,,
ClearFake,drift8.braycircuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,braycircuit,ru,,,0,,,0,,
ClearFake,quark.braycircuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,braycircuit,ru,,,0,,,0,,
ClearFake,jp.braycircuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,braycircuit,ru,,,0,,,0,,
ClearFake,bay.spindle-way.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindle-way,ru,,,0,,,0,,
ClearFake,hck.spindle-way.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindle-way,ru,,,0,,,0,,
ClearFake,spark.spindle-way.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindle-way,ru,,,0,,,0,,
ClearFake,i8.spindle-way.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindle-way,ru,,,0,,,0,,
ClearFake,rift7.quibsnare.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,quibsnare,ru,,,0,,,0,,
ClearFake,jx7y.quibsnare.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,quibsnare,ru,,,0,,,0,,
ClearFake,6jtg4.quibsnare.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,quibsnare,ru,,,0,,,0,,
ClearFake,labs.quibsnare.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,quibsnare,ru,,,0,,,0,,
ClearFake,w9el.hover-mint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hover-mint,ru,,,0,,,0,,
ClearFake,mrryq.hover-mint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hover-mint,ru,,,0,,,0,,
ClearFake,q5ct.hover-mint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hover-mint,ru,,,0,,,0,,
ClearFake,gtl.hover-mint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hover-mint,ru,,,0,,,0,,
ClearFake,kvt.gl1nterbay.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gl1nterbay,ru,,,0,,,0,,
ClearFake,glide.gl1nterbay.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gl1nterbay,ru,,,0,,,0,,
ClearFake,circuit.gl1nterbay.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gl1nterbay,ru,,,0,,,0,,
ClearFake,jkf2.gl1nterbay.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,gl1nterbay,ru,,,0,,,0,,
ClearFake,gleam.cl1ppleap.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cl1ppleap,ru,,,0,,,0,,
ClearFake,zgna.cl1ppleap.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cl1ppleap,ru,,,0,,,0,,
ClearFake,jov.cl1ppleap.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cl1ppleap,ru,,,0,,,0,,
ClearFake,1csr.cl1ppleap.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,cl1ppleap,ru,,,0,,,0,,
ClearFake,marble5.spindleway.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindleway,ru,,,0,,,0,,
ClearFake,hkngj.spindleway.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindleway,ru,,,0,,,0,,
ClearFake,dl.spindleway.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindleway,ru,,,0,,,0,,
ClearFake,pua4.spindleway.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,spindleway,ru,,,0,,,0,,
ClearFake,6pz.bray-circuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bray-circuit,ru,,,0,,,0,,
ClearFake,crest.bray-circuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bray-circuit,ru,,,0,,,0,,
ClearFake,node.bray-circuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bray-circuit,ru,,,0,,,0,,
ClearFake,s8l.bray-circuit.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,bray-circuit,ru,,,0,,,0,,
ClearFake,flip.tundra-flip.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,tundra-flip,ru,,,0,,,0,,
ClearFake,uvu60.tundra-flip.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,tundra-flip,ru,,,0,,,0,,
ClearFake,marble.tundra-flip.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,tundra-flip,ru,,,0,,,0,,
ClearFake,4a.tundra-flip.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,tundra-flip,ru,,,0,,,0,,
ClearFake,0xwdn.marble-tug.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,marble-tug,ru,,,0,,,0,,
ClearFake,glv7.marble-tug.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,marble-tug,ru,,,0,,,0,,
ClearFake,shard.marble-tug.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,marble-tug,ru,,,0,,,0,,
ClearFake,core.s0apthorn.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,s0apthorn,ru,,,0,,,0,,
ClearFake,1l.s0apthorn.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,s0apthorn,ru,,,0,,,0,,
ClearFake,abz52.s0apthorn.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,s0apthorn,ru,,,0,,,0,,
ClearFake,mesh.s0apthorn.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,s0apthorn,ru,,,0,,,0,,
ClearFake,6kdo.hovermint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hovermint,ru,,,0,,,0,,
ClearFake,q9.hovermint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hovermint,ru,,,0,,,0,,
ClearFake,vale.hovermint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hovermint,ru,,,0,,,0,,
ClearFake,g4.hovermint.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,hovermint,ru,,,0,,,0,,
ClearFake,phase3.tundraflip.ru,,,,,REGRU-RU,2025-11-16,2026-11-16,tundraflip,ru,,,0,,,0,,
XWorm,club-morgan.gl.at.ply.gg,147.185.221.23,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
Unknown Loader,dl.360safe.com,"104.192.108.17,104.192.108.20,104.192.108.21",55992.0,"QIHOO Beijing Qihu Technology Company Limited, CN",US,"GoDaddy.com, LLC",2006-05-17,2027-05-17,360safe,com,,,0,,,0,,3.0
Unknown Loader,tools.soft.360.cn,106.63.103.34,141679.0,"CHINATELECOM-IDC-BTHBD-AP China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch, CN",CN,厦门易名科技股份有限公司,2003-03-17,2027-03-17,360,cn,,,0,,,0,,1.0
Remcos,dfgdfghghfhfh.con-ip.com,,,,,IONOS SE,2014-03-31,2026-03-31,con-ip,com,,,0,,,0,,
Phorpiex,suieiusiueiuiuushgf.ru,,,,,,,,suieiusiueiuiuushgf,ru,,,0,,,0,,
Phorpiex,suieiusiueiuiuushgff.su,,,,,,,,suieiusiueiuiuushgff,su,,,0,,,0,,
Phorpiex,suieiusiueiuiuushgfl.com,,,,,,,,suieiusiueiuiuushgfl,com,,,0,,,0,,
Phorpiex,suieiusiueiuiuushgfr.net,,,,,,,,suieiusiueiuiuushgfr,net,,,0,,,0,,
Phorpiex,suieiusiueiuiuushgfu.info,,,,,,,,suieiusiueiuiuushgfu,info,,,0,,,0,,
Phorpiex,sfsiuhieghaughaoehox.biz,,,,,,,,sfsiuhieghaughaoehox,biz,,,0,,,0,,
Phorpiex,sisoefjsuhuhaudhhed.ru,,,,,,,,sisoefjsuhuhaudhhed,ru,,,0,,,0,,
Phorpiex,sisoefjsuhuhaudhhedf.su,,,,,,,,sisoefjsuhuhaudhhedf,su,,,0,,,0,,
Phorpiex,sisoefjsuhuhaudhhedl.com,,,,,,,,sisoefjsuhuhaudhhedl,com,,,0,,,0,,
Phorpiex,sisoefjsuhuhaudhhedr.net,,,,,,,,sisoefjsuhuhaudhhedr,net,,,0,,,0,,
Phorpiex,sisoefjsuhuhaudhhedu.info,,,,,,,,sisoefjsuhuhaudhhedu,info,,,0,,,0,,
Phorpiex,slpsrgpsrhojifdij.in,,,,,,,,slpsrgpsrhojifdij,in,,,0,,,0,,
Phorpiex,slpsrgpsrhojifdij.ru,,,,,,,,slpsrgpsrhojifdij,ru,,,0,,,0,,
Phorpiex,slpsrgpsrhojifdij.su,,,,,,,,slpsrgpsrhojifdij,su,,,0,,,0,,
Phorpiex,srgouosehohedohaeoh.ru,,,,,,,,srgouosehohedohaeoh,ru,,,0,,,0,,
Phorpiex,srgouosehohedohaeohf.su,,,,,,,,srgouosehohedohaeohf,su,,,0,,,0,,
Phorpiex,srgouosehohedohaeohl.com,,,,,,,,srgouosehohedohaeohl,com,,,0,,,0,,
Phorpiex,srgouosehohedohaeohr.net,,,,,,,,srgouosehohedohaeohr,net,,,0,,,0,,
Phorpiex,srgouosehohedohaeohu.info,,,,,,,,srgouosehohedohaeohu,info,,,0,,,0,,
Phorpiex,srgouosehohedohaeohx.biz,,,,,,,,srgouosehohedohaeohx,biz,,,0,,,0,,
Phorpiex,srndndubsbsifurfd.in,45.141.233.6,201814.0,"MEVSPACE, PL",BG,WEBCC,2025-08-03,2026-08-03,srndndubsbsifurfd,in,dana.ns.cloudflare.com.;ethan.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Phorpiex,srndndubsbsifurfd.ru,,,,,,,,srndndubsbsifurfd,ru,,,0,,,0,,
Phorpiex,srndndubsbsifurfd.su,,,,,,,,srndndubsbsifurfd,su,,,0,,,0,,
Phorpiex,ssofhoseuegsgrfnj.in,,,,,,,,ssofhoseuegsgrfnj,in,,,0,,,0,,
Phorpiex,ssofhoseuegsgrfnj.su,,,,,,,,ssofhoseuegsgrfnj,su,,,0,,,0,,
Phorpiex,ssofhoseuegsgrfnu.ru,209.38.38.235,14061.0,"DIGITALOCEAN-ASN, US",US,RU-CENTER-RU,2025-02-11,2026-02-11,ssofhoseuegsgrfnu,ru,ns-155-c.gandi.net.;ns-186-a.gandi.net.;ns-199-b.gandi.net.,gandi.net,3,fb.mail.gandi.net.;spool.mail.gandi.net.,gandi.net,2,hostmaster@gandi.net,1.0
Phorpiex,rgrshousnodbeuabgrhl.com,,,,,,,,rgrshousnodbeuabgrhl,com,,,0,,,0,,
Phorpiex,rgrshousnodbeuabgrhr.net,,,,,,,,rgrshousnodbeuabgrhr,net,,,0,,,0,,
Phorpiex,rgrshousnodbeuabgrhu.info,,,,,,,,rgrshousnodbeuabgrhu,info,,,0,,,0,,
Phorpiex,rgrshousnodbeuabgrhx.biz,,,,,,,,rgrshousnodbeuabgrhx,biz,,,0,,,0,,
Phorpiex,rgsouhdoauenodaeufb.ru,,,,,,,,rgsouhdoauenodaeufb,ru,,,0,,,0,,
Phorpiex,rgsouhdoauenodaeufbf.su,,,,,,,,rgsouhdoauenodaeufbf,su,,,0,,,0,,
Phorpiex,rgsouhdoauenodaeufbl.com,,,,,,,,rgsouhdoauenodaeufbl,com,,,0,,,0,,
Phorpiex,rgsouhdoauenodaeufbr.net,,,,,,,,rgsouhdoauenodaeufbr,net,,,0,,,0,,
