actor,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
CopyCop,francedetail.fr,198.54.115.59,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-21,2026-02-21,francedetail,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,franceencolere.fr,"104.21.36.51,172.67.185.163",13335.0,"CLOUDFLARENET, US",US,Hosting Concepts B.V. d/b/a Openprovider,2025-07-28,2026-07-28,franceencolere,fr,cameron.ns.cloudflare.com.;lilith.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,francepatriotique.fr,82.221.129.44,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,francepatriotique,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,francepatriotique.fr.chronoinfo.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,chronoinfo,fr,,,0,,,0,,
CopyCop,francepourlesfrancais.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,francepourlesfrancais,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,francepourlesfrancais.fr.infosdupays.fr,,,,,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,infosdupays,fr,,,0,,,0,,
CopyCop,francerealites.fr,198.54.120.56,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,francerealites,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,frmedialive.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,frmedialive,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,germany.truefact.news,"104.21.25.141,172.67.134.75",13335.0,"CLOUDFLARENET, US",US,,,,truefact,news,,,0,,,0,,2.0
CopyCop,goldengatedaily.com,"104.21.27.234,172.67.143.171",13335.0,"CLOUDFLARENET, US",US,"NameCheap, Inc.",2025-01-29,2026-01-29,goldengatedaily,com,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,greenarmenia.org,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Registrar.eu,2025-06-18,2026-06-18,greenarmenia,org,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.greenarmenia.org.,greenarmenia.org,1,admin@blazingfast.io,2.0
CopyCop,info-grand-est.fr,198.54.116.113,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-01,2026-03-01,info-grand-est,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,info-minute.fr,198.54.120.56,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,info-minute,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,infofrancaisedujour.fr,"104.21.91.13,172.67.207.76",13335.0,"CLOUDFLARENET, US",US,Hosting Concepts B.V. d/b/a Openprovider,2025-09-17,2026-09-17,infofrancaisedujour,fr,anahi.ns.cloudflare.com.;justin.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,infofrance-focus.fr,66.29.146.106,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-24,2026-02-24,infofrance-focus,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,infohexagone.fr,82.221.129.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,infohexagone,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,infohexagone.fr.,infohexagone.fr,1,reports@orangewebsite.com,1.0
CopyCop,infohexagone.fr.actus24.fr,,,,,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,actus24,fr,,,0,,,0,,
CopyCop,infos-encontinu.fr,,,,,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,infos-encontinu,fr,,,0,,,0,,
CopyCop,infosdupays.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,infosdupays,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,infosinternationales.fr,82.221.129.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,infosinternationales,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,infosinternationales.fr.visiondelafrance.fr,,,,,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,visiondelafrance,fr,,,0,,,0,,
CopyCop,instantactus.fr,198.54.115.59,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-21,2026-02-21,instantactus,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mail.instantactus.fr.;mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,instantactus.fr;jellyfish.systems,4,cpanel@tech.namecheap.com,1.0
CopyCop,investigateurfrancophone.fr,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Openprovider,2025-06-25,2026-06-25,investigateurfrancophone,fr,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.investigateurfrancophone.fr.,investigateurfrancophone.fr,1,admin@blazingfast.io,2.0
CopyCop,journalrepublicain.fr,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Openprovider,2025-06-26,2026-06-26,journalrepublicain,fr,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.journalrepublicain.fr.,journalrepublicain.fr,1,admin@blazingfast.io,2.0
CopyCop,kjfk.news,"104.21.4.94,172.67.131.230",13335.0,"CLOUDFLARENET, US",US,,,,kjfk,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,klas.news,"104.21.20.226,172.67.194.184",13335.0,"CLOUDFLARENET, US",US,,,,klas,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,klax.news,"104.21.71.248,172.67.172.154",13335.0,"CLOUDFLARENET, US",US,,,,klax,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,kmia.news,"104.21.50.205,172.67.166.203",13335.0,"CLOUDFLARENET, US",US,,,,kmia,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,kpbi.news,"104.21.46.15,172.67.222.63",13335.0,"CLOUDFLARENET, US",US,,,,kpbi,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,kphl.news,"104.21.1.159,172.67.129.128",13335.0,"CLOUDFLARENET, US",US,,,,kphl,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,ksfo.news,"104.21.21.134,172.67.198.214",13335.0,"CLOUDFLARENET, US",US,,,,ksfo,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,ksmo.news,"104.21.62.9,172.67.217.168",13335.0,"CLOUDFLARENET, US",US,,,,ksmo,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,la-francegaullienne.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,la-francegaullienne,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,la-francegaullienne.fr.,la-francegaullienne.fr,1,reports@orangewebsite.com,1.0
CopyCop,la-francegaullienne.fr.frmedialive.fr,,,,,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,frmedialive,fr,,,0,,,0,,
CopyCop,lachronicle.news,"104.21.82.213,172.67.164.1",13335.0,"CLOUDFLARENET, US",US,,,,lachronicle,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,lactualite-provencale.fr,198.54.116.113,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-01,2026-03-01,lactualite-provencale,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lactualite-provencale.fr.info-grand-est.fr,,,,,1API GmbH,2025-03-01,2026-03-01,info-grand-est,fr,,,0,,,0,,
CopyCop,lafrance-debout.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,lafrance-debout,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,lafrance-debout.fr.,lafrance-debout.fr,1,reports@orangewebsite.com,1.0
CopyCop,lafrance-debout.fr.infos-encontinu.fr,,,,,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,infos-encontinu,fr,,,0,,,0,,
CopyCop,lafrancesouveraine.fr,82.221.136.47,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,lafrancesouveraine,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,lafrancesouveraine.fr.savoirtout.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,savoirtout,fr,,,0,,,0,,
CopyCop,lareport.news,"104.21.94.45,172.67.219.160",13335.0,"CLOUDFLARENET, US",US,,,,lareport,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,latribunefrancaise.fr,198.54.116.120,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,latribunefrancaise,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,le-choinfo.fr,68.65.122.58,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-21,2026-02-21,le-choinfo,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lefilactualites.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,lefilactualites,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,lefilhexagonal.fr,66.29.146.106,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-24,2026-02-24,lefilhexagonal,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lefocus-occitanie.fr,104.219.248.94,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-02,2026-03-02,lefocus-occitanie,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lejournalfrancophone.fr,198.54.120.56,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,lejournalfrancophone,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lejournalnormand.fr,198.54.115.241,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-01,2026-03-01,lejournalnormand,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lepointnumerique.fr,198.54.116.120,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,lepointnumerique,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,lequotidienfrancais.fr,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Openprovider,2025-03-17,2026-03-17,lequotidienfrancais,fr,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.lequotidienfrancais.fr.,lequotidienfrancais.fr,1,admin@blazingfast.io,2.0
CopyCop,linformateurdujour.fr,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Openprovider,2025-06-17,2026-06-17,linformateurdujour,fr,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.linformateurdujour.fr.,linformateurdujour.fr,1,admin@blazingfast.io,2.0
CopyCop,linformateurdujour.fraffichedujour.fr,,,,,,,,fraffichedujour,fr,,,0,,,0,,
CopyCop,magazinedusoir.fr,"185.11.145.145,185.11.145.254",47674.0,"NETSOLUTIONS, MO",NL,Hosting Concepts B.V. d/b/a Openprovider,2025-03-20,2026-03-20,magazinedusoir,fr,ns1.blazingfast.io.;ns2.blazingfast.io.,blazingfast.io,2,mail.magazinedusoir.fr.,magazinedusoir.fr,1,admin@blazingfast.io,2.0
CopyCop,meilleuresactus.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,meilleuresactus,fr,,,0,,,0,,
CopyCop,metroreport.news,"104.21.44.131,172.67.199.254",13335.0,"CLOUDFLARENET, US",US,,,,metroreport,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,mexico.truefact.news,"104.21.25.141,172.67.134.75",13335.0,"CLOUDFLARENET, US",US,,,,truefact,news,,,0,,,0,,2.0
CopyCop,midi-pyreneesactualite.fr,82.221.129.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,midi-pyreneesactualite,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,midi-pyreneesactualite.fr.,midi-pyreneesactualite.fr,1,reports@orangewebsite.com,1.0
CopyCop,midi-pyreneesactualite.fr.vosges-enligne.fr,,,,,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,vosges-enligne,fr,,,0,,,0,,
CopyCop,minutedinfo.fr,192.250.235.150,204800.0,"WHG-SGP, GB",GB,EPAG Domainservices GmbH,2025-06-20,2026-06-20,minutedinfo,fr,ns1.mysecurecloudhost.com.;ns2.mysecurecloudhost.com.;ns3.mysecurecloudhost.com.;ns4.mysecurecloudhost.com.,mysecurecloudhost.com,4,minutedinfo.fr.,minutedinfo.fr,1,servers@mysecurecloudhost.com,1.0
CopyCop,miroirdelafrance.fr,198.54.116.248,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,miroirdelafrance,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mail.miroirdelafrance.fr.,miroirdelafrance.fr,1,cpanel@tech.namecheap.com,1.0
CopyCop,newsguard.tech,"104.21.12.36,172.67.193.163",13335.0,"CLOUDFLARENET, US",US,LiquidNet Ltd.,2025-03-07,2026-03-07,newsguard,tech,emerie.ns.cloudflare.com.;konnor.ns.cloudflare.com.,cloudflare.com,2,mail.postale.io.,postale.io,1,dns@cloudflare.com,2.0
CopyCop,nordactuquotidien.fr,82.221.129.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,nordactuquotidien,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,nordactuquotidien.fr.,nordactuquotidien.fr,1,reports@orangewebsite.com,1.0
CopyCop,nordactuquotidien.fr.normandie-actusinfos.fr,,,,,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,normandie-actusinfos,fr,,,0,,,0,,
CopyCop,normandie-actusinfos.fr,82.221.129.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,normandie-actusinfos,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,nouvelle-aquitaine-aujourdhui.fr,,,,,TLD Registrar Solutions Ltd,2025-03-04,2026-03-04,nouvelle-aquitaine-aujourdhui,fr,,,0,,,0,,
CopyCop,nouvelleperspective.fr,66.29.146.106,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-24,2026-02-24,nouvelleperspective,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,nouvelles-deshautsdefrance.fr,104.219.248.94,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-02,2026-03-02,nouvelles-deshautsdefrance,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,nouvelles-hexagonales.fr,198.54.116.120,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,nouvelles-hexagonales,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,nouvellesfrance24.fr,82.221.129.44,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,nouvellesfrance24,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,nouvellesfrance24.fr.,nouvellesfrance24.fr,1,reports@orangewebsite.com,1.0
CopyCop,nouvellesfrance24.fr.chronoinfo.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,chronoinfo,fr,,,0,,,0,,
CopyCop,panorama-info.fr,68.65.120.207,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-21,2026-02-21,panorama-info,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,panorama-info.fr.chroniquesfrancaises.fr,,,,,1API GmbH,2025-02-21,2026-02-21,chroniquesfrancaises,fr,,,0,,,0,,
CopyCop,partiroyaliste.fr,,,,,,,,partiroyaliste,fr,,,0,,,0,,
CopyCop,patrimoineinfo.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,patrimoineinfo,fr,,,0,,,0,,
CopyCop,pause-actus.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,pause-actus,fr,,,0,,,0,,
CopyCop,perspectives-francaises.fr,198.54.116.113,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-03-01,2026-03-01,perspectives-francaises,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,pointdevueactu.fr,198.54.116.248,22612.0,"NAMECHEAP-NET, US",US,1API GmbH,2025-02-22,2026-02-22,pointdevueactu,fr,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
CopyCop,port.com,198.50.252.65,16276.0,"OVH, FR",CA,Instra Corporation Pty Ltd.,1996-12-24,2025-12-23,port,com,ns1.instradns.com.;ns2.instradns.com.;ns3.instradns.com.,instradns.com,3,mail.port.com.,port.com,1,root@instra.com,1.0
CopyCop,reg.skryty.ru,89.31.82.185,41639.0,"INCOMSV-AS, RU",RU,TIMEWEB-RU,2024-11-04,2026-11-04,skryty,ru,,,0,,,0,,1.0
CopyCop,reportagesinternationaux.fr,82.221.136.24,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,reportagesinternationaux,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,reportagesinternationaux.fr.,reportagesinternationaux.fr,1,reports@orangewebsite.com,1.0
CopyCop,reportagesinternationaux.fr.pause-actus.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,pause-actus,fr,,,0,,,0,,
CopyCop,reseauavecactus.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,reseauavecactus,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,mx1.sf.ice-networks.com.;mx2.sf.ice-networks.com.;mx3.sf.ice-networks.com.;mx4.sf.ice-networks.com.,ice-networks.com,4,reports@orangewebsite.com,1.0
CopyCop,reseauavecactus.fr.lefilactualites.fr,,,,,TLD Registrar Solutions Ltd,2025-03-05,2026-03-05,lefilactualites,fr,,,0,,,0,,
CopyCop,revelationdes-mensonges.fr,82.221.136.1,50613.0,"THORDC-AS, IS",IS,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,revelationdes-mensonges,fr,buffy.ns.orangewebsite.com.;siti.ns.orangewebsite.com.,orangewebsite.com,2,revelationdes-mensonges.fr.,revelationdes-mensonges.fr,1,reports@orangewebsite.com,1.0
CopyCop,revelationdes-mensonges.fr.infosdupays.fr,,,,,TLD Registrar Solutions Ltd,2025-03-07,2026-03-07,infosdupays,fr,,,0,,,0,,
CopyCop,savoirtout.fr,,,,,TLD Registrar Solutions Ltd,2025-03-06,2026-03-06,savoirtout,fr,,,0,,,0,,
CopyCop,sfreport.news,"104.21.13.82,172.67.198.212",13335.0,"CLOUDFLARENET, US",US,,,,sfreport,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,silvercity.news,"104.21.12.82,172.67.151.236",13335.0,"CLOUDFLARENET, US",US,,,,silvercity,news,gordon.ns.cloudflare.com.;macy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
CopyCop,skryty.com,46.138.250.248,25513.0,"ASN-MGTS-USPD, RU",RU,PDR Ltd. d/b/a PublicDomainRegistry.com,2024-12-04,2026-12-04,skryty,com,ns1.timeweb.ru.;ns2.timeweb.ru.;ns3.timeweb.org.;ns4.timeweb.org.,timeweb.org;timeweb.ru,4,mx1.timeweb.ru.;mx2.timeweb.ru.,timeweb.ru,2,dns@timeweb.ru,1.0
CopyCop,skryty.ru,89.31.82.185,41639.0,"INCOMSV-AS, RU",RU,TIMEWEB-RU,2024-11-04,2026-11-04,skryty,ru,ns1.timeweb.ru.;ns2.timeweb.ru.;ns3.timeweb.org.;ns4.timeweb.org.,timeweb.org;timeweb.ru,4,mx1.timeweb.ru.;mx2.timeweb.ru.,timeweb.ru,2,dns@timeweb.ru,1.0
CopyCop,spain.truefact.news,"104.21.25.141,172.67.134.75",13335.0,"CLOUDFLARENET, US",US,,,,truefact,news,,,0,,,0,,2.0
